question,numbers,equation,digit_answer,group_nums,body,ques,type,variation type,id,result
willie the town baker wanted to make the biggest cake their town has ever seen . first he prepared the flour . he is planning to use number0 lbs . of flour . if he has number1 lbs . of flour stored in his bakery how much more flour does he need to buy ?,"[501,294]","[-,number0,number1]",207.0,"[2,35,36,37,4,51,52,53,26,27,28]",willie the town baker wanted to make the biggest cake their town has ever seen . first he prepared the flour . he is planning to use number0 lbs . of flour . if he has number1 lbs . of flour stored in his bakery,how much more flour does he need to buy ?,,[],2185,"To find out how much more flour Willie the baker needs to buy, we can subtract the amount of flour he already has from the total amount he plans to use. This can be expressed as:

$501$ (total amount of flour) - $294$ (amount of flour he already has) = ####

Now, let's calculate this:

$501 - 294 = 207$

So, Willie the baker needs to buy 207 more pounds of flour.####"
to make sure that the cake is sweet he needs number0 lbs . of sugar . if he has number1 lbs . of sugar stored in his house how much additional sugar will he need ?,"[450,287]","[-,number0,number1]",163.0,"[32,33,2,34,9,10,11,18,19,20]",to make sure that the cake is sweet he needs number0 lbs . of sugar . if he has number1 lbs . of sugar stored in his house,how much additional sugar will he need ?,,[],2187,"To find out how much additional sugar he needs to reach the desired 450 lbs for the cake, I'll perform a simple subtraction.

Total sugar needed for the cake = 450 lbs
Sugar already stored = 287 lbs

Additional sugar needed = Total sugar needed - Sugar already stored

$450 - 287 = 163$.

Therefore, he will need an additional **163 lbs** of sugar for the cake.
####163####
"
their last stop before leaving the zoo is the bird museum . there they went through number0 bird exhibits spending number1 minutes going around each exhibit . how much time did they spend going through the museum ?,"[7,9]","[*,number0,number1]",63.0,"[34,35,36,7,15,16,17,18,19,20,21,24]",their last stop before leaving the zoo is the bird museum . there they went through number0 bird exhibits spending number1 minutes going around each exhibit .,how much time did they spend going through the museum ?,,[],2233,To find
bryan had number0 precious stones in his collection which he sold to his friend from the jewelry store . if the stones were sold at number1 each how much money did bryan get in total ?,"[8,1785]","[*,number0,number1]",14280.0,"[1,2,3,4,33,34,35,25,26,27]",bryan had number0 precious stones in his collection which he sold to his friend from the jewelry store . if the stones were sold at number1 each,how much money did bryan get in total ?,,[],2266,"To find out how much money Bryan received in total for selling 8 precious stones at $1785 each, we need to calculate the total amount he earned.

First, we'll calculate the amount for one stone:

$1\text{ stone} = $1785

Now, to find the total amount for 8 stones, we can multiply the amount for one stone by 8:

$8\text{ stones} = 8 \times $1785

Let's calculate that:

$8 \times 1785 = 14280

So, Bryan received $14280 in total for selling 8 precious stones.

#### 14280"
christian 's father and the senior ranger gathered firewood as they walked towards the lake in the park and brought with them sacks . if every sack can contain around number0 pieces of wood how many sacks were they able to fill if they gathered number1 pieces of wood ?,"[20,80]","[/,number1,number0]",4,"[4,44,45,46,47,48,20,25,29,30,31]",christian 's father and the senior ranger gathered firewood as they walked towards the lake in the park and brought with them sacks . if every sack can contain around number0 pieces of wood,how many sacks were they able to fill if they gathered number1 pieces of wood ?,,[],2296,"To find out how many sacks Christian's father and the senior ranger were able to fill with the gathered firewood, we need to perform a simple division.

First, let's calculate the number of sacks needed for 80 pieces of wood. We'll use the fact that each sack can contain around 20 pieces of wood.

$ \text{Number of sacks} = \frac{80}{20} $

Now, we can perform the division:

$ \text{Number of sacks} = \frac{80}{20} = 4 $

So, they were able to fill 4 sacks with the 80 pieces of wood they gathered.

#### 4"
number0 bright sunny day betty decided to make bracelets from beautiful stones she bought from a local store . she bought number1 pink flower stones and wanted to make number2 bracelets out of these stones . how many pink flower stones will each bracelet have if she used the same number of stones in each bracelet ?,"[1,88,8]","[/,number1,number2]",11,"[0,1,2,3,7,8,9,42,10,20,21,22,54,24,53,55,28,29,30]",number0 bright sunny day betty decided to make bracelets from beautiful stones she bought from a local store . she bought number1 pink flower stones and wanted to make number2 bracelets out of these stones .,how many pink flower stones will each bracelet have if she used the same number of stones in each bracelet ?,,[],2309,"To find out how many pink flower stones each bracelet will have, we can divide the total number of pink flower stones (88) by the number of bracelets she wants to make (8).

$ \text{Number of stones per bracelet} = \frac{88}{8} $

Now, let's calculate this:

$ \text{Number of stones per bracelet} = \frac{88}{8} = 11 $

So, each bracelet will have 11 pink flower stones.

#### 11"
if each piece costs number0 cents how much would number1 pieces of bubble gum cost ?,"[18,136]","[*,number1,number0]",2448,"[1,3,4,5,8,9,10,12,13,14]",if each piece costs number0 cents,how much would number1 pieces of bubble gum cost ?,,[],2341,"To find the cost of 136 pieces of bubble gum, we can multiply the cost of one piece by the total number of pieces.

Each piece costs 18 cents, so we can represent this as:

$0.18 * 136$

Now, let's calculate this:

$0.18 * 136 = 24.48$

Therefore, 136 pieces of bubble gum would cost $24.48.

####
24.48"
your class is having a pizza party . you buy number0 pizzas . each pizza has number1 slices . how many slices is that altogether ?,"[5,4]","[*,number0,number1]",20,"[1,2,5,9,10,11,13,15,16,17,22,23,24]",your class is having a pizza party . you buy number0 pizzas . each pizza has number1 slices .,how many slices is that altogether ?,,[],2355,"To find out how many slices there are in total, you need to multiply the number of pizzas by the number of slices in each pizza. 

Number of pizzas = \(5\)  
Number of slices in each pizza = \(4\)

Total slices = \(5 \times 4\)

Calculating this gives:  
Total slices = \(20\)

#### 20"
julian is writing a comic book . his story has number0 frames in all . if he wants to put exactly number1 frames on each page how many pages would he have ?,"[143,11]","[/,number0,number1]",13,"[2,4,9,10,11,20,21,22,24,29,30,31]",julian is writing a comic book . his story has number0 frames in all . if he wants to put exactly number1 frames on each page,how many pages would he have ?,,[],2359,"To find out how many pages Julian would have for his comic book, we need to divide the total number of frames (143) by the number of frames he wants on each page (11). 

$ \frac{143}{11} = 13 $

Julian would have 13 pages for his comic book.

#### 13"
lukas averages number0 points per game in basketball . how many points would he score in number1 games ?,"[12,5]","[*,number0,number1]",60,"[1,2,3,4,5,15,16,17]",lukas averages number0 points per game in basketball .,how many points would he score in number1 games ?,,[],2362,"To find out how many points Lukas would score in 5 games, we can use the fact that he averages 12 points per game. 

So, we can use the formula:

Total points = Average points per game × Number of games

Substitute the given values:

Total points = 12 points/game × 5 games

Now we calculate the product:

Total points = 60 points

####"
my car gets number0 miles per gallon . how many miles can i drive on number1 gallons of gas ?,"[20,5]","[*,number0,number1]",100,"[1,2,3,4,5,14,15,16,17,18]",my car gets number0 miles per gallon .,how many miles can i drive on number1 gallons of gas ?,,[],2363,"To find out how many miles you can drive on 5 gallons of gas when your car gets 20 miles per gallon, you'll need to multiply the miles per gallon by the number of gallons.

$ 20 \times 5 = 100 $

Therefore, you can drive 100 miles on 5 gallons of gas.
#### 100 ####"
melissa scored number0 points in each game . how many points did she score in number1 games ?,"[120,10]","[*,number0,number1]",1200,"[1,2,3,5,14,15,16]",melissa scored number0 points in each game .,how many points did she score in number1 games ?,,[],2366,"Certainly! Let's solve this step by step:

1. We know that Melissa scored 120 points in each game.
2. To find out how many points she scored in 10 games, we simply multiply the points per game by the number of games.

So, using the instructions:

$ 120 \times 10 = 1200 $

#### 1200 

Melissa scored 1200 points in 10 games."
johnny practiced for the track team and ran number0 laps per minute . how many minutes did it take johnny to run number1 laps ?,"[3,10]","[/,number1,number0]","3,333","[7,8,9,10,21,22,23]",johnny practiced for the track team and ran number0 laps per minute .,how many minutes did it take johnny to run number1 laps ?,,[],2367," ```
$3$ laps per minute
$10$ laps total
$3$ goes into $10$ $3$ times with no remainder
####$3$
```"
maggi had number0 packages of cupcakes . there are number1 cupcakes in each package . she ate number2 cupcakes . how many are left ?,"[3,4,5]","[-,*,number0,number1,number2]",7,"[1,2,3,8,9,10,12,16,17,18,21,22,23]",maggi had number0 packages of cupcakes . there are number1 cupcakes in each package . she ate number2 cupcakes .,how many are left ?,,[],2371," 
$maggi$ $had$ $3$ $packages$ $of$ $cupcakes$ $.$ $there$ $are$ $4$ $cupcakes$ $in$ $each$ $package$ $.$ $she$ $ate$ $5$ $cupcakes$ $.$ $how$ $many$ $are$ $left$ $?$

$maggi$ $had$ $3$ $packages$ $of$ $cupcakes$. $Each$ $package$ $contains$ $4$ $cupcakes$.  

$So,$ $the$ $total$ $number$ $of$ $cupcakes$ $maggi$ $had$ $was$ :

$3$ $packages$ $*$ $4$ $cupcakes$ $=$ $12$ $cupcakes$

$maggi$ $ate$ $5$ $cupcakes$.  

$So$ $the$ $number$ $of$ $cupcakes$ $left$ $is$:

$12$ $cupcakes$ $-$ $5$ $cupcakes$ $=$ $7$ $cupcakes$ $left$

####$7$"
the razorback t-shirt shop makes number0 dollars off each t-shirt sold . during the arkansas and texas tech game they sold number1 t-shirts . how much money did they make from selling the t-shirts ?,"[9,245]","[*,number0,number1]",2205,"[32,33,34,4,5,6,7,8,9,21,22,23]",the razorback t-shirt shop makes number0 dollars off each t-shirt sold . during the arkansas and texas tech game they sold number1 t-shirts .,how much money did they make from selling the t-shirts ?,,[],2374,"To find out how much money the Razorback T-shirt shop made from selling the T-shirts, you can multiply the profit they make off each T-shirt by the number of T-shirts sold. 

1. Profit per T-shirt: $9
2. Number of T-shirts sold: 245

Now, multiply the profit per T-shirt by the number of T-shirts sold to find the total money they made:

$9 * 245 = 2205

So, they made $2205 from selling the T-shirts.

#### 2205"
the razorback t-shirt shop sells their t-shirts for number0 . last week they sold number1 t-shirts . how much money did they make last week ?,"[16,45]","[*,number0,number1]",720,"[4,8,9,14,15,16,23,24,25]",the razorback t-shirt shop sells their t-shirts for number0 . last week they sold number1 t-shirts .,how much money did they make last week ?,,[],2375,"To find out how much money the Razorback T-shirt shop made last week, we need to multiply the price of each T-shirt by the number of T-shirts sold. 

Price per T-shirt: $16
Number of T-shirts sold: 45

Now, we'll calculate the total revenue:

Total revenue = Price per T-shirt × Number of T-shirts sold

Total revenue = $16 × 45

Now, let's calculate this:

$16 × 45 = $720

So, the Razorback T-shirt shop made $720 last week.

####720"
warren has number0 guests coming to his party . each table will hold number1 guests . how many tables will he need ?,"[252,4]","[/,number0,number1]",63,"[1,2,3,9,12,13,14,19,20,21]",warren has number0 guests coming to his party . each table will hold number1 guests .,how many tables will he need ?,,[],2376," ```
$252$ guests are coming to the party.
Each table holds $4$ guests. 
To find out how many tables are needed, we divide the total number of guests by the number of guests per table:
$252 / 4 = 63$ tables  
####$63$
```"
ellen had number0 legos but she lost number1 of them . how many legos does she have now ?,"[380,57]","[-,number0,number1]",323,"[1,2,3,5,6,7,8,15,16,17]",ellen had number0 legos but she lost number1 of them .,how many legos does she have now ?,,[],2377," ####$323$

Ellen originally had $380$ legos. She then lost $57$ of them. To find how many legos she has now, we subtract the $57$ she lost from the $380$ she originally had:

$380 - 57 = 323$

Therefore, Ellen has $323$ legos remaining after losing $57$ of the original $380$ legos."
there are number0 cupcakes for number1 children to share . how much will each person get if they share the cupcakes equally ?,"[96,8]","[/,number0,number1]",12,"[1,2,3,4,5,6,8,13,19,20,21]",there are number0 cupcakes for number1 children to share .,how much will each person get if they share the cupcakes equally ?,,[],2381," ####$12$

There are 96 cupcakes and 8 children. To find how many cupcakes each child will get, we divide the total cupcakes by the number of children.

$96 \div 8 = 12$

Therefore, each child will get $12$ cupcakes if shared equally."
lizette has number0 stamps . she has number1 more stamps than minerva . how many stamps does minerva have ?,"[813,125]","[-,number0,number1]",688,"[1,2,3,5,6,7,8,9,16,17,18]",lizette has number0 stamps . she has number1 more stamps than minerva .,how many stamps does minerva have ?,,[],2382," #### 688

Lizette has 813 stamps.
She has 125 more stamps than Minerva.

To find how many stamps Minerva has, we need to subtract 125 from Lizette's 813 stamps.

$813 - 125 = 688$

Therefore, Minerva has $688$ stamps."
uncle dave bought number0 ice cream sandwiches . if he wants to give them to his number1 hungry nieces how many can each niece get ?,"[143,11]","[/,number0,number1]",13,"[2,3,4,6,9,15,16,17,18,22,23,24]",uncle dave bought number0 ice cream sandwiches . if he wants to give them to his number1 hungry nieces,how many can each niece get ?,,[],2385," Here is the step by step solution to the math problem:

```
Uncle Dave bought 143 ice cream sandwiches. 
$143/11 = 13$ (With remainder $2$)

Therefore, the maximum number of ice cream sandwiches each niece can get without any remainder is $13$ ice cream sandwiches.

####13####
```"
kelly has number0 nintendo games . how many does she need to give away so that she will have number1 games left ?,"[121,22]","[-,number0,number1]",99,"[1,2,3,4,12,18,19,20,21]",kelly has number0 nintendo games .,how many does she need to give away so that she will have number1 games left ?,,[],2388," 
####99

$121 - 22 = 99$

Kelly has $121$ Nintendo games. She needs to give away enough games so that she will have $22$ games left. 

To calculate the number of games Kelly needs to give away, we can subtract the number of games she wants left ($22$) from the total number of games she has ($121$).

$121 - 22 = 99$

So Kelly needs to give away $99$ Nintendo games in order to have $22$ games left."
connie had some marbles . she gave number0 to juan . now she has number1 marbles left . how many did she have to start with ?,"[183,593]","[+,number1,number0]",776,"[1,2,6,7,8,13,14,15,23,24,25]",connie had some marbles . she gave number0 to juan . now she has number1 marbles left .,how many did she have to start with ?,,[],2389," Here is the step-by-step solution for the given math problem:

```
connie had some marbles . she gave 183 to juan . now she has 593 marbles left . how many did she have to start with ?
```

$she$ $gave$ $183$ $marbles$ $to$ $juan$  

$she$ $has$ $593$ $marbles$ $left$

$183$ $marbles$ $were$ $given$ $away$  

$so$ $we$ $need$ $to$ $find$ $the$ $total$ $before$ $183$ $were$ $given$ $away$

$593$ $marbles$ $left$ $+$ $183$ $marbles$ $given$ $away$ $=$ $total$ $marbles$ $originally$

$593$ $+$ $183$ $=$ $776$ 

####$776$"
sean has number0 whistles . he has number1 more whistles that charles . how many whistles does charles have ?,"[223,95]","[-,number0,number1]",128,"[1,2,3,5,6,7,8,9,16,17,18]",sean has number0 whistles . he has number1 more whistles that charles .,how many whistles does charles have ?,,[],2392," ####128

Sean has 223 whistles.
He has 95 more whistles than Charles.
So, Charles has 223 - 95 = $128$ whistles."
if each ball costs number0 how much must kyoko pay for number1 balls ?,"[1,54,3]","[*,number0,number1]","4,62","[1,3,4,5,6,11,12,13]",if each ball costs number0,how much must kyoko pay for number1 balls ?,,[],2396,"To find out how much Kyoko must pay for 54 balls when each ball costs $1, you can simply multiply the cost per ball by the number of balls.

The calculation is as follows:
$1 (cost per ball) * 54 (number of balls) = $54.

So, Kyoko must pay $54 for 54 balls.

#### 54"
mrs. hilt went to a concert . a total of number0 people attended the concert . the next week she went to a second concert which had number1 more people in attendance . how many people were at the second concert ?,"[65899,119]","[+,number0,number1]",66018,"[1,38,7,39,9,10,11,12,40,26,27,28,29]",mrs. hilt went to a concert . a total of number0 people attended the concert . the next week she went to a second concert which had number1 more people in attendance .,how many people were at the second concert ?,,[],2412,"Mrs. Hilt attended two concerts, and we need to find the number of people at the second concert.

Let's denote the number of people at the first concert as $F$ and the number of people at the second concert as $S$. We know that the total number of people who attended both concerts is 65,899.

So, we can write the equation:
$F + S = 65,899$

We also know that the second concert had 119 more people in attendance than the first concert, so we can write another equation:
$S = F + 119$

Now we can use these two equations to solve for the number of people at the second concert. First, we'll substitute the second equation into the first one:

$F + (F + 119) = 65,899$

Now, we can combine the terms:

$2F + 119 = 65,899$

Subtract 119 from both sides to isolate 2F:

$2F = 65,899 - 119$

$2F = 65,780$

Now, divide by 2 to find the number of people at the first concert, F:

$F = \frac{65,780}{2}$

Now, calculate F:

$F = 32,890$

So, there were 32,890 people at the first concert. To find the number of people at the second concert, use the second equation:

$S = F + 119$

$S = 32,890 + 119$

$S = 33,009$

So, there were 33,009 people at the second concert.

#### 33,009"
mrs. hilt needs to share number0 equally among number1 total people . how much money will each person get ?,"[3,75,3]","[/,number0,number1]","1,25","[4,5,6,7,8,9,10,11,17,18,19]",mrs. hilt needs to share number0 equally among number1 total people .,how much money will each person get ?,,[],2414,"To find out how much money each person will get when Mrs. Hilt shares 3 equally among 75 total people, you can divide the total amount by the number of people.

$3 / 75 = 0.04$

So, each person will get $0.04.

#### 0.04"
mrs. hilt is baking bread . she needs number0 cups of flour to bake number1 loaves of bread . how much flour will she need to make number2 loaf of bread ?,"[5,2,1]","[/,number0,number1]","2,5","[1,7,8,9,13,14,15,26,27,28,29,30]",mrs. hilt is baking bread . she needs number0 cups of flour to bake number1 loaves of bread .,how much flour will she need to make number2 loaf of bread ?,,[],2416,"To find out how much flour Mrs. Hilt needs to make 1 loaf of bread, we can set up a proportion:

$\frac{5 \text{ cups of flour}}{2 \text{ loaves of bread}} = \frac{x \text{ cups of flour}}{1 \text{ loaf of bread}}$

Now, we can cross-multiply and solve for $x$:

$5 \cdot 1 = 2x$

$5 = 2x$

To solve for $x$, we can divide both sides of the equation by 2:

$x = \frac{5}{2}$

Now, let's simplify this fraction:

$x = 2.5$

So, Mrs. Hilt will need 2.5 cups of flour to make 1 loaf of bread.

#### 2.5"
harry hound had a terrible earache yesterday . when i peered into his ears yesterday i found number0 frisky fleas having a party in his right ear and number1 baby fleas sleeping peacefully in his left ear . i cleaned out harry hound 's ears . how many fleas perished ?,"[36,85]","[+,number0,number1]",121,"[1,3,8,10,47,16,17,18,19,48,49,27,28,29,30]",harry hound had a terrible earache yesterday . when i peered into his ears yesterday i found number0 frisky fleas having a party in his right ear and number1 baby fleas sleeping peacefully in his left ear . i cleaned out harry hound 's ears .,how many fleas perished ?,,[],2422,"To find out how many fleas perished, we need to add the number of fleas in Harry Hound's right ear to the number of fleas in his left ear and then subtract that total from the initial number of fleas we found in both ears. 

Let's calculate it step by step:

1. Number of fleas in Harry Hound's right ear: 36
2. Number of fleas in his left ear: 85
3. Total number of fleas initially found in both ears: 36 (right ear) + 85 (left ear)

Now, we can calculate how many fleas perished:

Total fleas initially found - (Fleas in the right ear + Fleas in the left ear)

So,

36 + 85 = 121

Initial number of fleas - 121 (total in both ears) = Perished fleas

Now, let's calculate the number of perished fleas:

Initial number of fleas - 121 = Perished fleas

### 0"
blithe has a lot of toys . he lost number0 of them and found number1 in his closet . if he had number2 after that how many toys did blithe have at first ?,"[6,9,43]","[+,-,number2,number1,number0]",40,"[32,8,9,10,13,14,15,21,22,23,30,31]",blithe has a lot of toys . he lost number0 of them and found number1 in his closet . if he had number2 after that,how many toys did blithe have at first ?,,[],2429,"Let's solve this problem step by step.

1. Blithe initially had a certain number of toys.
2. He lost 6 toys, which means he had 6 less toys than before.
3. Then he found 9 toys in his closet, which means he had 9 more toys than after losing some.

So, we can set up an equation to represent this:

Initial number of toys - 6 (lost) + 9 (found) = 43

Now, we can solve for the initial number of toys:

Initial number of toys - 6 + 9 = 43

Subtract 6 from both sides of the equation:

Initial number of toys + 9 = 43 + 6

Initial number of toys + 9 = 49

Subtract 9 from both sides of the equation to find the initial number of toys:

Initial number of toys = 49 - 9

Initial number of toys = 40

So, Blithe initially had 40 toys.

#### 40"
lena had some pocket money . she lost number0 and her mom gave her number1 . if she had number2 after that how many dollars did lena have at first ?,"[4,9,66]","[+,-,number2,number1,number0]",61,"[32,1,2,7,8,9,10,15,16,21,22,23,30,31]",lena had some pocket money . she lost number0 and her mom gave her number1 . if she had number2 after that,how many dollars did lena have at first ?,,[],2430,"Let's assume that Lena had $x at first.

After losing 4 dollars, Lena would have $x - 4.

Then, her mom gave her 9 dollars, so Lena would have $(x - 4) + 9.

According"
there are some passengers on a bus . at a bus stop number0 more passengers got on the bus and number1 passengers got off . if there are number2 passengers in the bus in the end how many passengers were there at first ?,"[7,9,26]","[-,+,number2,number1,number0]",28,"[1,2,40,41,42,11,12,13,14,15,19,20,21,22,27,28,29]",there are some passengers on a bus . at a bus stop number0 more passengers got on the bus and number1 passengers got off . if there are number2 passengers in the bus in the end,how many passengers were there at first ?,,[],2431,"Let's start by considering the initial number of passengers on the bus as ""x"". 

After 7 more passengers got on the bus, the total number of passengers increased by 7 to become ""x + 7"".

Then, 9 passengers got off the bus, which means the total number of passengers decreased by 9 to become ""(x + 7) - 9"".

Finally, we know that in the end there are 26 passengers on the bus, so we can set up the equation:

""(x + 7) - 9 = 26""

Now, let's solve this equation step by step:

(x + 7) - 9 = 26
x + 7 - 9 = 26
x - 2 = 26
x = 26 + 2
x = 28

Therefore, there were 28 passengers on the bus initially.
####28"
bruno had some story books . he lost number0 of them and his dad gave him number1 more books . if he had number2 books after that how many books did bruno have at first ?,"[4,10,39]","[+,-,number2,number1,number0]",33,"[32,1,2,33,34,7,8,9,11,12,15,16,17,18,22,23,24]",bruno had some story books . he lost number0 of them and his dad gave him number1 more books . if he had number2 books after that,how many books did bruno have at first ?,,[],2432,"Let's denote the number of books Bruno had at first as ""x"". 

According to the problem, Bruno lost 4 books, so the number of books he had after losing 4 is ""x - 4"". 

After losing 4 books, Bruno's dad gave him 10 more books, so the total number of books he had after his dad gave him the books is ""x - 4 + 10"".

We are given that Bruno had 39 books after his dad gave him the books, so we can set up the equation:

x - 4 + 10 = 39

Simplifying the equation:

x + 6 = 39

Subtracting 6 from both sides:

x = 33

Therefore, Bruno had 33 books at first.

####"
there number0 colored lights on a christmas tree . number1 of them are red number2 of them are yellow and the rest are blue . how many blue lights are there on the christmas tree ?,"[95,26,37]","[-,-,number0,number1,number2]",32,"[0,1,2,3,32,5,33,34,9,10,13,14,15]",there number0 colored lights on a christmas tree . number1 of them are red number2 of them are yellow and the rest are blue .,how many blue lights are there on the christmas tree ?,,[],2433,"There are a total of 95 colored lights on the Christmas tree. Out of these, 26 lights are red and 37 lights are yellow. To find the number of blue lights, we need to subtract the sum of red and yellow lights from the total number of lights on the tree.

Total number of lights on the tree: 95
Number of red lights: 26
Number of yellow lights: 37

Number of blue lights = Total number of lights - Number of red lights - Number of yellow lights

Number of blue lights = 95 - 26 - 37

Number of blue lights = 32

So, there are 32 blue lights on the Christmas tree.

####"
there are number0 passengers on a bus . number1 of them are men number2 of them are women and the rest are children . how many children are there on the bus ?,"[54,18,26]","[-,-,number0,number1,number2]",10,"[1,2,3,8,9,12,13,14,29,30,31]",there are number0 passengers on a bus . number1 of them are men number2 of them are women and the rest are children .,how many children are there on the bus ?,,[],2435,"To find the number of children on the bus, we need to subtract the number of men and women from the total number of passengers.

Total passengers = Men + Women + Children

Given:
Total passengers = 54
Men = 18
Women = 26

To find the number of children, we can subtract the number of men and women from the total passengers:

Children = Total passengers - Men - Women
Children = 54 - 18 - 26

Calculating this expression:

Children = 54 - 18 - 26
Children = 54 - (18 + 26)
Children = 54 - 44

Calculating the subtraction:

Children = 54 - 44
Children = 10

Therefore, there are 10 children on the bus.
####"
robert made number0 at work . he spent number1 on a pen and number2 for a calculator . how much money did he have left ?,"[76,6,14]","[-,-,number0,number1,number2]",56,"[1,2,3,4,9,10,11,15,16,17,25,26,27]",robert made number0 at work . he spent number1 on a pen and number2 for a calculator .,how much money did he have left ?,,[],2436,"To find out how much money Robert had left, we need to subtract the amount he spent from the amount he made.

Robert made 76 dollars at work.

He spent 6 dollars on a pen and 14 dollars for a calculator.

To find out how much money he had left, we subtract the total amount he spent from the amount he made: 76 - (6 + 14).

Calculating the parentheses first, we have: 76 - 20.

Subtracting 20 from 76, we get: 56.

Therefore, Robert had 56 dollars left.

####"
debby makes number0 pancakes . she adds blueberries to number1 of them and bananas to number2 of them . the rest are plain . how many plain pancakes are there ?,"[67,20,24]","[-,-,number0,number1,number2]",23,"[1,2,3,5,8,9,10,14,15,16,27,28,29]",debby makes number0 pancakes . she adds blueberries to number1 of them and bananas to number2 of them . the rest are plain .,how many plain pancakes are there ?,,[],2441,"To find the number of plain pancakes, we need to subtract the number of pancakes with blueberries and bananas from the total number of pancakes.

Debby adds blueberries to 20 pancakes and bananas to 24 pancakes, so the total number of pancakes with toppings is 20 + 24 = 44.

To find the number of plain pancakes, we subtract 44 from the total number of pancakes:

67 - 44 = 23

Therefore, there are 23 plain pancakes.

#### 23"
a summer sports camp had number0 soccer campers basketball campers and football campers . if number1 of them were basketball campers and number2 of them were football campers how many soccer campers were there ?,"[88,24,32]","[-,-,number0,number1,number2]",32,"[32,33,4,5,6,9,14,15,16,19,21,22,23,31]",a summer sports camp had number0 soccer campers basketball campers and football campers . if number1 of them were basketball campers and number2 of them were football campers,how many soccer campers were there ?,,[],2444,"Let's assume the number of soccer campers is represented by the variable ""x"".

We know that the total number of campers is equal to the sum of soccer campers, basketball campers, and football campers. In this case, the total number of campers is 88.

So we can write the equation:
x + 24 + 32 = 88

To solve for x, we need to isolate it on one side of the equation. We can do this by subtracting 24 and 32 from both sides:

x + 24 + 32 - 24 - 32 = 88 - 24 - 32

Simplifying the equation:
x + 56 = 56

Now, to isolate x, we need to subtract 56 from both sides:

x + 56 - 56 = 56 - 56

Simplifying the equation further:
x = 0

So, there were 0 soccer campers.

#### 0"
number0 medals are displayed in the sports center . there are number1 gold medals and number2 silver medals . how many bronze medals are displayed ?,"[67,19,32]","[-,-,number0,number1,number2]",16,"[0,1,10,11,12,13,14,15,16,17,22,23,24]",number0 medals are displayed in the sports center . there are number1 gold medals and number2 silver medals .,how many bronze medals are displayed ?,,[],2445,"To find out how many bronze medals are displayed in the sports center, we can subtract the number of gold and silver medals from the total number of medals.

Total medals displayed = 67
Gold medals = 19
Silver medals = 32

Now, let's calculate the number of bronze medals:

Bronze medals = Total medals - (Gold medals + Silver medals)

Bronze medals = 67 - (19 + 32)

Bronze medals = 67 - 51

Bronze medals = 16

So, there are 16 bronze medals displayed in the sports center.

#### 16"
at a store there are number0 computers . number1 are sold . number2 are shipped away to a company . how many computers are left ?,"[92,31,20]","[-,-,number0,number1,number2]",41,"[1,4,5,6,8,9,12,13,22,23,24]",at a store there are number0 computers . number1 are sold . number2 are shipped away to a company .,how many computers are left ?,,[],2446,"Sure, let's solve this step by step:

Total number of computers at the store: 92
Number of computers sold: 31
Number of computers shipped away: 20

To find out how many computers are left, we subtract the total number of computers sold and shipped away from the initial total number of computers at the store.

Computers left = Total computers - Computers sold - Computers shipped away

Computers left = 92 - 31 - 20

Computers left = 41 - 20

Computers left = 21

#### 
21"
there are number0 trees in a park . number1 of them are huge ancient oaks and another number2 of them are medium-sized fir trees . the rest are saplings . how many saplings are in the park ?,"[96,15,23]","[-,-,number0,number1,number2]",58,"[1,2,3,34,35,36,8,9,13,16,17,18]",there are number0 trees in a park . number1 of them are huge ancient oaks and another number2 of them are medium-sized fir trees . the rest are saplings .,how many saplings are in the park ?,,[],2449,"To find the number of saplings in the park, we need to subtract the number of huge ancient oaks and medium-sized fir trees from the total number of trees in the park.

Total number of trees in the park = 96
Number of huge ancient oaks = 15
Number of medium-sized fir trees = 23

To find the number of saplings, we subtract the number of huge ancient oaks and medium-sized fir trees from the total number of trees:

Number of saplings = Total number of trees - Number of huge ancient oaks - Number of medium-sized fir trees

Number of saplings = 96 - 15 - 23

Now, let's calculate the"
there were number0 trees in a park . number1 of them died and another number2 of them were cut . how many trees were still left ?,"[86,15,23]","[-,-,number0,number1,number2]",48,"[1,2,3,8,9,13,14,15,23,24,25]",there were number0 trees in a park . number1 of them died and another number2 of them were cut .,how many trees were still left ?,,[],2450,"To find the number of trees that were still left, we need to subtract the number of trees that died and were cut from the total number of trees in the park.

Total number of trees in the park = 86
Number of trees that died = 15
Number of trees that were cut = 23

Number of trees still left = Total number of trees - Number of trees that died - Number of trees that were cut

Number of trees still left = 86 - 15 - 23

Number of trees still left = 48

####48"
a mirror store has number0 mirrors in stock . number1 mirrors are broken and number2 mirrors are sold . how many mirrors are left ?,"[78,8,57]","[-,-,number0,number1,number2]",13,"[1,3,4,5,9,10,13,14,15,21,22,23]",a mirror store has number0 mirrors in stock . number1 mirrors are broken and number2 mirrors are sold .,how many mirrors are left ?,,[],2451,"To find the number of mirrors left, we need to subtract the number of broken mirrors and the number of sold mirrors from the total number of mirrors in stock.

Number of broken mirrors: 8
Number of sold mirrors: 57
Total number of mirrors in stock: 78

To find the number of mirrors left, we can subtract the sum of the broken mirrors and sold mirrors from the total number of mirrors in stock.

Mirrors left = Total mirrors - Broken mirrors - Sold mirrors
Mirrors left = 78 - 8 - 57

Calculating the subtraction:
Mirrors left = 13

Therefore, there are 13 mirrors left.
####
13"
