question,answer
roger went to the movies 15 times last year and 3 times this year . how many times did roger go to the movies all together ?,"This is a word problem, but it doesn't involve a mathematical operation. Instead, it's asking for a total based on the information provided. In this case, we simply add the number of times Roger went to the movies last year and this year.

Last year, Roger went to the movies 15 times.
This year, he went 3 times.

To find the total, we add these two numbers together:

15 + 3 = <<15 + 3 = 18>> 18.

#### 18"
olivia picked up 16 pieces of paper from the floor . if edward picked up 3 pieces how many did they pick up total ?,"Olivia picked up 16 pieces, and Edward picked up 3 pieces. To find the total number of pieces they picked up, we can simply add the numbers together.

16 + 3 = <<16 + 3 = 19>> 19

#### 19"
victor had 9 books . during the book fair he bought 3 more . how many books did victor have total ?,"Victor had 9 books, and during the book fair, he bought 3 more. To find out how many books Victor has in total, you simply need to add the number of books he had before the book fair to the number of books he bought during the book fair.

9 + 3 = <<9 + 3 = 12>> 12

So, Victor had a total of 12 books.

#### 12"
at the fair haley went on 6 rides in the day and 3 at night . how many rides did haley go on total ?,"Haley went on 6 rides during the day and 3 rides at night. To find out how many rides she went on in total, we need to add the number of rides during the day and the number of rides at night.

6 + 3 = <<6 + 3 = 9>> 9

So, Haley went on a total of 9 rides.

#### 9"
jerry owned 7 video games . for his birthday he got 2 more . how many games did jerry have total ?,"Jerry owned 7 video games, and he got 2 more for his birthday. To find out how many games Jerry has in total, you simply add the number of games he had before his birthday to the number of games he received as a gift.

7 + 2 = <<7 + 2 = 9>> 9

Jerry had a total of 9 games after his birthday.

#### 9"
there were 10 people on the bus . at the next stop 3 more people got on the bus . how many people are there on the bus now ?,"Initially, there were 10 people on the bus, and then 3 more people got on the bus at the next stop. To find out how many people are on the bus now, we need to add these two numbers together.

10 + 3 = <<10 + 3 = 13>> 13

So, there are 13 people on the bus now.

#### 13"
for halloween faye scored 47 pieces of candy . she ate 25 pieces the first night and then her sister gave her 40 more pieces . how many pieces of candy does faye have now ?,"To find out how many pieces of candy Faye has now, we can follow these steps:

1. Faye started with 47 pieces of candy.
2. She ate 25 pieces on the first night.
3. Her sister gave her 40 more pieces.

To find the total, we add these values together:

47 + 40 = <<47 + 40 = 87>> 87

Next, we need to subtract the 25 pieces she ate:

87 - 25 = <<87 - 25 = 62>> 62

So, Faye has 62 pieces of candy now.

#### 62"
tiffany was playing a video game and had 43 lives . in a hard part of the game she lost 14 lives . if she got 27 more lives in the next level how many lives would she have ?,"To find out how many lives Tiffany would have after losing 14 lives and gaining 27 more lives, you can follow these steps:

1. Start with the initial number of lives Tiffany had, which is 43 lives.
2. Subtract the lives she lost in the hard part of the game, which is 14 lives.
3. Add the lives she gained in the next level, which is 27 lives.

Let's calculate it step by step:
43 - 14 = <<43 - 14 = 29>> 29 (Subtracting the lives lost)
29 + 27 = <<29 + 27 = 56>> 56 (Adding the lives gained)

So, Tiffany would have 56 lives.

#### 56"
a book store had 4 books in the bargin bin . if they sold 3 books but then put 10 more in the bin how many books would be in the bin ?,"The initial number of books in the bargain bin is 4. They sold 3 books, which means 4 - 3 = 1 book is left in the bin. Then they put 10 more books in the bin, so you need to add 10 to the 1 book that was left.

1 + 10 = <<1 + 10 = 11>> 11

So, after selling 3 books and adding 10 more, there will be 11 books in the bargain bin.
#### 11"
bianca had 45 coloring books . if she gave away 6 of them but then bought 20 more how many would she have total ?,"Let's break down the problem step by step:

1. Bianca starts with 45 coloring books.
2. She gave away 6 of them, so we need to subtract 6 from her current total: 45 - 6 = <<45 - 6 = 39>> 39 coloring books.
3. Then, she bought 20 more coloring books, so we need to add 20 to her current total: 39 + 20 = <<39 + 20 = 59>> 59 coloring books.

So, Bianca would have a total of 59 coloring books.

#### 59"
robin had 30 songs on her 3 player . if she deleted 8 old songs from it and then added 10 new songs how many songs does she have on her 3 player ?,"Let's break down the problem step by step:

1. Robin had 30 songs on her 3 player.

2. She deleted 8 old songs from it. To find out how many songs she has left, we subtract 8 from the initial 30:
   30 - 8 = <<30 - 8 = 22>> 22

3. After deleting 8 old songs, Robin added 10 new songs. To find out how many songs she has now, we add 10 to the 22 songs she had left:
   22 + 10 = <<22 + 10 = 32>> 32

So, Robin has 32 songs on her 3 player now.

#### 32"
the school cafeteria had 17 apples . if they used 2 to make lunch for the students and then bought 23 more how many apples would they have ?,"They started with 17 apples. Then they used 2 for lunch, so they had 17 - 2 = <<17 - 2 = 15>> 15 apples. After that, they bought 23 more, resulting in 15 + 23 = <<15 + 23 = 38>> 38 apples.

#### 38"
nancy picked 12 carrots from her garden . if she threw out 2 of them and then picked 21 more the next day how many carrots would she have total ?,"Sure, let's solve this step by step:

1. Nancy picked 12 carrots from her garden.
2. She threw out 2 of them.
3. Then, she picked 21 more the next day.

To find out how many carrots she would have in total, we can simply add the number of carrots she initially picked to the number of carrots she picked the next day after throwing out 2.

12 + 21 - 2 = <<12 + 21 - 2 = 31>> 31.

So, Nancy would have 31 carrots in total.

#### 31"
john had 33 socks . if he threw away 19 old 1 that did n't fit and bought 13 new 1 how many socks would he have ?,"Let's break down the problem step by step:

1. John starts with 33 socks.
2. He throws away 19 old socks that didn't fit. To find out how many socks he has now, we subtract 19 from 33: 33 - 19 = <<33 - 19 = 14>> 14.
3. After throwing away the old socks, he buys 13 new ones. To find the total number of socks he has now, we add 13 to the socks he had left: 14 + 13 = <<14 + 13 = 27>> 27.

So, John would have 27 socks in total.

#### 27"
zoe had 42 bottles of water in her fridge . if she drank 25 of them and then bought 30 more how many bottles would she have ?,"Zoe initially had 42 bottles of water in her fridge. She drank 25 of them, so the number of bottles remaining is:

42 - 25 = <<42 - 25 = 17>> 17

After drinking 25 bottles, she bought 30 more. To find out how many bottles she would have in total, we need to add these 30 bottles to the 17 remaining bottles:

17 + 30 = <<17 + 30 = 47>> 47

So, Zoe would have 47 bottles of water in her fridge after drinking 25 and then buying 30 more.
#### 47"
a florist had 50 roses . if she sold 15 of them and then later picked 21 more how many roses would she have ?,"Let's break down the problem step by step:

1. The florist starts with 50 roses.
2. She sells 15 of them, so she now has 50 - 15 roses.
3. She later picks 21 more roses, so she now has (50 - 15) + 21 roses.

Now, let's calculate the final number of roses the florist has:

 (50 - 15) + 21 = << (50 - 15) + 21 = 35 + 21 = 56 >> 35 + 21 = 56 

So, the florist would have 56 roses.

#### 56"
at the arcade dave won 11 tickets . if he spent 5 tickets on a beanie and later won 10 more tickets how many would he have ?,"Dave initially won 11 tickets. He spent 5 tickets on a beanie and later won an additional 10 tickets. To find out how many tickets he would have, we can follow these steps:

1. Start with the initial number of tickets Dave won, which is 11.
2. Subtract the 5 tickets he spent on a beanie.
3. Add the 10 tickets he won later.

Let's calculate it step by step:

<<11 - 5 + 10>>

Now, we can simplify this expression:

11 - 5 = <<11 - 5 = 6>> 6
6 + 10 = <<6 + 10 = 16>> 16

So, Dave would have 16 tickets in total.

#### 16"
a store had 40 oranges in a bin . if they threw away 25 of the old 1 and put 21 new 1 in the bin how many would be in the bin ?,"Let's break down the problem step by step:

1. The store starts with 40 oranges in the bin.
2. They throw away 25 of the old oranges.
3. They add 21 new oranges to the bin.

To find out how many oranges are in the bin after these actions, we can use the following calculations:

1. Start with 40 oranges: <<40>>
2. Subtract 25 old oranges: <<40 - 25>>
3. Add 21 new oranges: <<(40 - 25) + 21>>

Now, let's calculate it step by step:

1. <<40>>
2. 40 - 25 = <<40 - 25 = 15>> 15
3. (40 - 25) + 21 = <<(40 - 25) + 21 = 15 + 21>> 15 + 21

Now, we can calculate the final answer:

15 + 21 = <<15 + 21 = 36>> 36

So, there would be 36 oranges in the bin after they threw away 25 old oranges and added 21 new ones.
#### 36"
vanessa uploaded 23 pictures from her phone and 7 from her camera to facebook . if she sorted the pics into 5 different albums with the same amount of pics in each album how many pictures were in each of the albums ?,"To find out how many pictures Vanessa had in each of the 5 albums, we can use division. We'll divide the total number of pictures she uploaded (23 from her phone + 7 from her camera) by the number of albums (5).

 (23 + 7) / 5 = << (23 + 7) / 5 = 30 / 5 = 6 >> 30 / 5 = 6 

So, Vanessa had 6 pictures in each of the 5 albums.

#### 6"
for a birthday party cody bought 30 regular sodas and 5 diet sodas . if his fridge would only hold 7 on each shelf how many shelves would he fill up ?,"To find out how many shelves Cody would fill up with the sodas, we need to determine the total number of sodas he bought and then divide that by the number of sodas that can fit on each shelf.

First, let's calculate the total number of sodas Cody bought:
- Regular sodas: 30
- Diet sodas: 5

Now, add the regular and diet sodas to find the total number of sodas:
30 + 5 = <<30 + 5 = 35>> 35

So, Cody bought a total of 35 sodas.

Next, we need to figure out how many shelves he can fill up. We know that each shelf can hold 7 sodas, so we'll divide the total number of sodas by the number of sodas per shelf to find the number of shelves he can fill up:
35 / 7 = <<35 / 7 = 5>> 5

Cody can fill up 5 shelves with the sodas.

#### 5"
paul made 44 dollars mowing lawns and 28 dollars weed eating . if he only spent 9 dollar a week how long would the money last him ?,"First, let's calculate how much money Paul has in total:

44 (from mowing lawns) + >>28 (from weed eating) = <<44 (from mowing lawns) + >>28 (from weed eating) = <<44 + >> <<44 + 28 = <<72

Now, we need to find out how long the money will last him if he spends >>9 per week. We can do this by dividing the total money by the weekly expenses:

72 (total money) / >>9 (weekly expenses) = <<72 (total money) / >>9 (weekly expenses) = <<72 / >> <<72 / 9 = 8 weeks

So, the money will last him 8 weeks.

#### 8"
a group of 9 friends went into a restaurant . the chef already had 2 chicken wings cooked but cooked 25 more for the group . if they each got the same amount how many would each person get ?,"The chef had 2 chicken wings cooked and then cooked 25 more for the group. To find out how many chicken wings each person in the group would get, we need to divide the total number of chicken wings by the number of friends (which is 9 in this case).

So, the calculation is as follows:

 2 + 25 = << 2 + 25 = 27 >> 27  (total number of chicken wings)
 27 / 9 = << 27 / 9 = 3 >> 3 

Each person in the group would get 3 chicken wings.

#### 3"
a pet shelter had 23 puppies when another 2 were brought in . if 5 puppies a day are adopted how long would it take for all of them to be adopted ?,"Let's break down the problem step by step:

1. Initially, the pet shelter had 23 puppies.
2. Another 2 puppies were brought in, so the total number of puppies became 23 + 2 = 25 puppies.
3. Each day, 5 puppies are adopted.

To find out how long it would take for all of the puppies to be adopted, we need to divide the total number of puppies by the number of puppies adopted each day:

Total puppies / Puppies adopted per day = Days required

25 / 5 = <<25 / 5 = 5>> 5 days

So, it would take 5 days for all of the puppies to be adopted.

#### 5"
haley 's old washing machine could only wash 7 pieces of clothing at a time . if she had to wash 2 shirts and 33 sweaters how many loads would she have to do ?,"To find out how many loads Haley would have to do to wash 2 shirts and 33 sweaters, we need to divide the total number of clothing items by the capacity of her washing machine.

Haley has 2 shirts and 33 sweaters, so the total number of clothing items is 2 + 33 = <<2 + 33 = 35>> 35.

Now, we need to divide this total by the washing machine's capacity, which is 7 pieces at a time.

35 / 7 = <<35 / 7 = 5>> 5

So, Haley would have to do 5 loads to wash 2 shirts and 33 sweaters.

#### 5"
dave was organizing his baseball cards in a binder with 8 on each page . if he had 3 new cards and 13 old cards to put in the binder how many pages would he use ?,"To solve this problem, we need to calculate how many pages Dave would need to organize his baseball cards. Each page holds 8 cards, and Dave has 3 new cards and 13 old cards to put in the binder. We can calculate the total number of cards he needs to organize and then divide by 8 to find the number of pages required.

Total number of cards = 3 (new cards) + 13 (old cards) = 16 cards

Now, we'll divide the total number of cards by the number of cards per page:

 16 / 8 = << 16 / 8 = 2 >> 2 

Dave would need 2 pages to organize his 16 cards.

#### 2"
ned was helping the cafeteria workers pick up lunch trays but he could only carry 8 trays at a time . if he had to pick up 27 trays from 1 table and 5 trays from another how many trips will he make ?,"To find out how many trips Ned will make to pick up 27 trays from one table and 5 trays from another, we can set up a simple division problem. We'll divide the total number of trays by the number of trays Ned can carry at a time.

First, we'll calculate the total number of trays Ned needs to pick up:
27>> trays from the first table + <<5>> trays from the second table = <<27>> trays from the first table + <<5>> trays from the second table = <<27 + 5>> <<27 + 5

Now, we'll divide this total by the number of trays Ned can carry in one trip (8 trays per trip):
<<(27 + 5) / 8>>

Let's calculate this division:
(27 + 5) / 8 = <<(27 + 5) / 8 = 32 / 8 = 4>> 32 / 8 = 4

So, Ned will make 4 trips to pick up all the trays.

#### 4"
a vase can hold 9 flowers . if you had 4 carnations and 23 roses how many vases would you need to hold the flowers ?,"To determine how many vases are needed to hold the flowers, we can find the total number of flowers and then divide by the maximum number of flowers a single vase can hold (which is 9).

First, we add the number of carnations and roses together:

4 + 23 = <<4 + 23 = 27>> 27

Now, we'll calculate how many vases are needed to hold the 27 flowers. We can do this by dividing the total number of flowers by the number of flowers a single vase can hold:

27 / 9 = <<27 / 9 = 3>> 3

So, you would need 3 vases to hold the 27 flowers.

#### 3"
gwen 's class is going on a field trip to the zoo . if each van can hold 7 people and there are 33 students and 9 adults going how many vans will they need ?,"To find out how many vans Gwen's class will need for the field trip to the zoo, we can use division to calculate the number of vans required.

First, let's find the total number of people (students and adults) going on the field trip:

Total number of students = 33
Total number of adults = 9

Now, add these two numbers together to get the total number of people:

 33 + 9 = << 33 + 9 = 42 >> 42 

So, there will be 42 people going on the field trip.

Next, we need to determine how many people each van can hold. The problem states that each van can hold 7 people.

Now, to find the number of vans needed, we can divide the total number of people by the number of people each van can hold:

 42 / 7 = << 42 / 7 = 6 >> 6 

Therefore, Gwen's class will need 6 vans for the field trip to the zoo.

#### 6"
for halloween isabel received 16 pieces of candy from neighbors and 5 pieces from her older sister . if she only ate 3 pieces a day how long would the candy last her ?,"Isabel received 16 pieces of candy from her neighbors and 5 pieces from her older sister, so she has a total of 16 + 5 = 21 pieces of candy.

If she eats 3 pieces of candy a day, we can find out how long the candy will last by dividing the total number of pieces by the number she eats each day:

 21 / 3 = << 21 / 3 = 7 >> 7 

So, the candy will last Isabel for 7 days.

#### 7"
while playing at the arcade kaleb won 8 tickets playing 'whack a mole ' and 7 tickets playing 'skee ball ' . if he was trying to buy candy that cost 5 tickets a piece how many could he buy ?,"To find out how many candies Kaleb can buy, we need to calculate the total number of tickets he won and then divide it by the cost of each candy.

Kaleb won 8 tickets playing 'whack a mole' and 7 tickets playing 'skee ball.' To find the total number of tickets he won:

8 + 7 = <<8 + 7 = 15>> 15

Kaleb has a total of 15 tickets. Now, we need to find out how many candies he can buy, given that each candy costs 5 tickets.

To find the number of candies Kaleb can buy, we'll divide the total number of tickets by the cost of each candy:

15 / 5 = <<15 / 5 = 3>> 3

Kaleb can buy 3 candies.

#### 3"
at the town carnival billy rode the ferris wheel 7 times and the bumper cars 3 times . if each ride cost 5 tickets how many tickets did he use ?,"Billy rode the ferris wheel 7 times and the bumper cars 3 times. Each ride costs 5 tickets. To find out how many tickets Billy used, we can calculate the total number of tickets for both rides and then add them together.

For the ferris wheel:
7>> times riding the ferris wheel at <<5>> tickets per ride = <<7>> times riding the ferris wheel at <<5>> tickets per ride = <<7 * 5 = 35>> <<7 * 5 = 35 tickets.

For the bumper cars:
3>> times riding the bumper cars at <<5>> tickets per ride = <<3>> times riding the bumper cars at <<5>> tickets per ride = <<3 * 5 = 15>> <<3 * 5 = 15 tickets.

Now, let's add the tickets for both rides to find the total number of tickets Billy used:

35>> tickets (ferris wheel) + <<15>> tickets (bumper cars) = <<35>> tickets (ferris wheel) + <<15>> tickets (bumper cars) = <<35 + 15 = 50>> <<35 + 15 = 50 tickets.

So, Billy used 50 tickets in total.

#### 50"
paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy . if each box has 9 pieces inside it how much candy did he have total ?,"To find out how much candy Paul had in total, we need to calculate the total number of pieces of chocolate and caramel candy he bought and then add them together.

Paul bought:
- 6 boxes of chocolate candy, and each box has 9 pieces.
- 4 boxes of caramel candy, and each box also has 9 pieces.

To find the total number of pieces of chocolate candy, we can calculate:
<<6 * 9>>

To find the total number of pieces of caramel candy, we can calculate:
<<4 * 9>>

Now, we add the two totals together to find the total number of candies Paul had:
<<6 * 9 + 4 * 9>>

Let's calculate each part step by step:

6 * 9 = <<6 * 9 = 54>> 54

4 * 9 = <<4 * 9 = 36>> 36

Now, let's add them together:

54 + 36 = <<54 + 36 = 90>> 90

So, Paul had a total of 90 pieces of candy.

#### 90"
haley 's favorite band was holding a concert where tickets were 4 dollars each . haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go . how much did she spend ?,"To calculate how much Haley spent on concert tickets, we need to determine the total cost of the tickets she bought.

Haley bought 3 tickets for herself and her friends, and 5 extra tickets.

To find the total cost, we'll calculate the cost of the tickets she bought for herself and her friends and add it to the cost of the extra tickets.

Cost of tickets for herself and her friends:
3 tickets * 4 per ticket = <<4 per ticket = >> 12

Cost of extra tickets:
5 tickets * 4 per ticket = <<4 per ticket = >> 20

Now, let's add these two amounts together to find the total cost:

<<12 + >>20 = <<32

So, Haley spent >>32 in total on concert tickets.

#### 32"
zoe was unboxing some of her old winter clothes . she found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens . how many pieces of winter clothing did zoe have total ?,"To find the total number of winter clothing pieces Zoe has, we can first determine how many scarves and mittens there are in one box, and then multiply that by the number of boxes.

Inside each box, there are 4 scarves and 6 mittens. To find the total number of pieces of winter clothing in one box, we can add the scarves and mittens:

4 + 6 = <<4 + 6 = 10>> 10

So, one box contains 10 pieces of winter clothing. Since Zoe has 8 boxes, we can find the total number of winter clothing pieces by multiplying the number of pieces in one box by the number of boxes:

10 * 8 = <<10 * 8 = 80>> 80

Zoe has a total of 80 pieces of winter clothing.

#### 80"
gwen was organizing her book case making sure each of the shelves had exactly 4 books on it . if she had 5 shelves of mystery books and 3 shelves of picture books how many books did she have total ?,"To find the total number of books Gwen had, you can calculate the number of books on each type of shelf and then sum them up.

1. Number of books on each shelf of mystery books: 4
2. Number of shelves of mystery books: 5
3. Number of books on each shelf of picture books: 4
4. Number of shelves of picture books: 3

Now, let's calculate the number of books on each type of shelf and then add them together:

Number of mystery books = 4 * 5 = <<4 * 5 = 20>> 20

Number of picture books = 4 * 3 = <<4 * 3 = 12>> 12

Now, add the number of mystery books and picture books to find the total number of books:

Total number of books = Number of mystery books + Number of picture books
Total number of books = 20 + 12 = <<20 + 12 = 32>> 32

So, Gwen had a total of 32 books in her bookcase.

#### 32"
rachel bought 7 new chairs and 3 new tables for her house . if she spent 4 minutes on each piece furniture putting it together how many minutes did it take her to finish ?,"To find out how many minutes it took Rachel to finish assembling her new furniture, we can simply add up the time it took for each piece of furniture.

1. Rachel bought 7 new chairs, and it took 4 minutes to assemble each chair, so the total time for the chairs is <<7 * 4>> minutes.

2. Rachel also bought 3 new tables, and it took 4 minutes to assemble each table, so the total time for the tables is <<3 * 4>> minutes.

Now, we can add the time for the chairs and the tables to get the total time:

7 * 4>> (chairs) + <<3 * 4>> (tables) = <<7 * 4>> (chairs) + <<3 * 4>> (tables) = <<28>> <<28 (chairs) + 12>> (tables) = <<12>> (tables) = <<40>> <<40 minutes.

So, it took Rachel a total of 40 minutes to finish assembling all the furniture.

#### 40"
a store had 87 coloring books in stock . they ended up putting them on sale and getting rid of 33 of them . the put the 1 they still had onto shelves with 6 on each shelf . how many shelves did they use ?,"Let's break down the problem step by step:

1. The store initially had 87 coloring books in stock.
2. They got rid of 33 of them, which means they had 87 - 33 left.
3. Now, they have 87 - 33 = 54 coloring books remaining.
4. They want to put these remaining coloring books on shelves with 6 on each shelf.
5. To find out how many shelves they will need, we can divide the number of books by the number of books per shelf: 54 / 6.

Let's calculate it:
54 / 6 = <<54 / 6 = 9>> 9

So, they will need 9 shelves to put the remaining 54 coloring books.

#### 9"
a waiter had 62 customers in his section . if 17 of them left and the rest of his tables had 9 people at each table how many tables did he have ?,"Let's solve this step by step.

1. The waiter initially had 62 customers in his section.
2. 17 of them left, so the remaining customers are <<62 - 17>>.
3. The remaining customers are now seated at tables with 9 people at each table.
4. To find the number of tables, we need to divide the remaining customers by 9.

Now, let's calculate it:

62 - 17 = <<62 - 17 = 45>> 45

So, there are 45 remaining customers.

To find the number of tables:

45 / 9 = <<45 / 9 = 5>> 5

So, the waiter had 5 tables in his section.

#### 5"
tom had 36 pieces of clothing to wash. he put 18 of them in 1 load but decided to split the rest into 2 equal loads . how many pieces of clothing could go in each of the small loads ?,"Tom put 18 pieces of clothing in one load, and he decided to split the remaining clothes into 2 equal loads. To find out how many pieces of clothing could go in each of the small loads, we can first find the total number of clothes in the remaining load.

Tom initially had 36 pieces of clothing, and he put 18 in one load. So, the number of clothes left to split into two equal loads is:

36 - 18 = <<36 - 18 = 18>> 18 pieces of clothing

Now, to split these 18 pieces into two equal loads, we can divide 18 by 2:

18 / 2 = <<18 / 2 = 9>> 9 pieces of clothing

So, Tom could put 9 pieces of clothing in each of the small loads.

#### 9"
nancy had 43 files on her computer . she deleted 31 of them and put the rest into folders with 6 files in each one . how many folders did nancy end up with ?,"Nancy initially had 43 files on her computer. She deleted 31 of them. To find out how many files she had left, we can subtract the number of deleted files from the initial number:

43 - 31 = <<43 - 31 = 12>> 12

So, Nancy had 12 files left. She then put these files into folders with 6 files in each folder. To determine how many folders she needed, we can divide the number of files by the number of files per folder:

12 / 6 = <<12 / 6 = 2>> 2

Nancy ended up with 2 folders.

#### 2"
mike made 90 dollars mowing lawns over the summer . if he spent 45 dollars buying new mower blades how many 5 dollar games could he buy with the money he had left ?,"Mike made <<90 mowing lawns over the summer, and he spent >>45 on new mower blades. To find out how many <<5 games he can buy with the money he has left, we need to subtract the amount spent on the mower blades from the amount he made mowing lawns:

>>90 - 45 = <<45 = >> 45

Now, we have <<45 left to spend on >>5 games. To find out how many <<5 games Mike can buy, we can divide the remaining money by the cost of each game:

>>45 / <<5 = 9

Mike can buy 9 >>5 games with the money he has left.

#### 9"
a pet store had 45 puppies . in 1 day they sold 39 of them and put the rest into cages with 2 in each cage . how many cages did they use ?,"First, let's find out how many puppies are left after selling 39 of them.

45 - 39 = <<45 - 39 = 6>> 6

So, there are 6 puppies left.

Next, we need to figure out how many cages are required to put these 6 puppies, with 2 puppies in each cage. We can do this by dividing the number of puppies by 2:

6 / 2 = <<6 / 2 = 3>> 3

They will use 3 cages to house the remaining 6 puppies.

#### 3"
faye picked 88 flowers for her friend 's wedding . she was making bouquets with 5 flowers in each one . if 48 of the flowers wilted before the wedding how many bouquets could she still make ?,"To find out how many bouquets Faye could still make, we need to determine how many flowers she has left after 48 of them wilted.

Step 1: Find out how many flowers Faye has left.
Faye initially had 88 flowers, and 48 wilted, so the number of flowers left is:

 88 - 48 = << 88 - 48 = 40 >> 40 

Step 2: Calculate how many bouquets she can make with the remaining flowers.
Faye wants to make bouquets with 5 flowers in each one. To find out how many bouquets she can make with the remaining 40 flowers, we need to divide the number of flowers by the number of flowers in each bouquet:

 40 / 5 = << 40 / 5 = 8 >> 8 

Faye can make 8 bouquets with the remaining flowers.

#### 8"
roger had 63 dollars . if he spent 48 bucks on a new game how many 3 dollar toys could he buy with the money he had left ?,"Roger had <<63. If he spent >>48 on a new game, we need to find out how many 3-dollar toys he can buy with the money he has left.

To find the amount of money he has left, we can subtract the cost of the game from his initial amount:

<<63 - >>48 = <<15

Now, to find out how many 3-dollar toys he can buy with >>15, we can divide the remaining money by the cost of each toy:

<<15 / >>3 = 5

Roger can buy 5 of the 3-dollar toys with the money he has left.

#### 5"
roger is at the library helping put away books . there are 54 book to put away total but a librarian takes 19 of them and leaves roger with the rest . if he can fit 5 books on a shelf how many shelves will he need ?,"To find out how many shelves Roger will need, we need to determine how many books he has left after the librarian takes 19 of them and then divide that number by 5 (since he can fit 5 books on a shelf).

Step 1: Calculate how many books Roger has left after the librarian takes 19 of them.
54 - 19 = <<54 - 19 = 35>> 35

Step 2: Determine how many shelves Roger will need by dividing the number of books he has left by 5.
35 / 5 = <<35 / 5 = 7>> 7

So, Roger will need 7 shelves to put away the remaining books.

#### 7"
a company invited 68 people to a luncheon but 50 of them did n't show up . if the tables they had held 3 people each how many tables do they need ?,"To find out how many tables the company needs for the 18 people who did show up to the luncheon, we can use the following steps:

1. Calculate the number of people who did show up: 68 - 50 = 18.

2. Determine how many people can sit at each table. Since each table holds 3 people, we'll divide the number of people who showed up (18) by the number of people per table (3) to find out how many tables are needed.

Now, let's calculate:

 18 / 3 = << 18 / 3 = 6 >> 6 

So, the company needs 6 tables for the 18 people who showed up to the luncheon.

#### 6"
for halloween bianca received 17 pieces of candy . she ate 2 pieces then placed the rest into piles with 3 in each pile . how many piles could she make ?,"Bianca received 17 pieces of candy. She ate 2 pieces, so she has 17 - 2 = 15 pieces of candy left.

Now, she wants to place the remaining candy into piles with 3 pieces in each pile. To find out how many piles she can make, we can divide the number of candies by the number of candies in each pile:

15 / 3 = <<15 / 3 = 5>> 5

So, Bianca can make 5 piles of candy.

#### 5"
the cafeteria had 51 apples . for lunch they handed out 41 to students and decided to use the rest to make pies . if each pie takes 5 apples how many pies could they make ?,"To find out how many pies the cafeteria can make with the remaining apples, we need to first calculate how many apples are left after handing out 41 apples to students. Then, we can divide the remaining apples by the number of apples required for each pie (5 apples per pie).

Step 1: Calculate the number of apples left after handing out 41 apples.
 51 - 41 = << 51 - 41 = 10 >> 10 

Step 2: Divide the number of remaining apples by the number of apples needed for each pie to find the number of pies.
 10 / 5 = << 10 / 5 = 2 >> 2 

So, the cafeteria can make 2 pies.

#### 2"
jerry was selling his old games . he started out with 68 but sold 4 of them . he packed the rest up putting 8 games into each box . how many boxes did he have to use ?,"Jerry started with 68 games and sold 4 of them, so he had 68 - 4 = 64 games left.

To find out how many boxes he needed to pack the games, we can divide the number of games by the number of games that can fit in each box, which is 8.

 64 / 8 = << 64 / 8 = 8 >> 8 

Jerry needed 8 boxes to pack his remaining games.

#### 8"
there are 58 students trying out for the school 's trivia teams . if 28 of them did n't get picked for the team and the rest were put into 5 groups how many students would be in each group ?,"To find out how many students would be in each group, we can start by calculating the number of students who did get picked for the team. We are given that there are 58 students in total, and 28 of them didn't get picked for the team. So, to find the number of students who did get picked for the team, we can subtract 28 from the total number of students:

58 - 28 = <<58 - 28 = 30>> 30

Now, we have 30 students who got picked for the team, and we want to divide them into 5 groups. To find out how many students would be in each group, we can divide the total number of students by the number of groups:

30 / 5 = <<30 / 5 = 6>> 6

So, there would be 6 students in each group.

#### 6"
a new building needed 14 windows . the builder had already installed 5 of them . if it takes 4 hours to install each window how long will it take him to install the rest ?,"To find out how long it will take the builder to install the remaining windows, we need to determine how many windows are left to be installed and then calculate the time it takes to install them.

1. The builder needs to install a total of 14 windows.
2. The builder has already installed 5 windows.
3. To find the number of windows left to be installed, we can subtract the windows installed from the total number of windows: 14 - 5 = <<14 - 5 = 9>> 9 windows left to be installed.
4. The builder takes 4 hours to install each window, so to install 9 windows, he would take 9 * 4 = <<9 * 4 = 36>> 36 hours.

So, it will take the builder 36 hours to install the remaining 9 windows.

#### 36"
in a video game each enemy defeated gives you 3 points . if a level has 6 enemies total and you destroy all but 2 of them how many points would you earn ?,"To find out how many points you would earn in the video game, where each defeated enemy gives you 3 points, and there are 6 enemies in total with 2 remaining, you can calculate it step by step:

1. First, determine how many enemies you defeated by subtracting the number of remaining enemies from the total number of enemies:
   6 - 2 = <<6 - 2 = 4>> 4

2. Now, calculate how many points you earned by multiplying the number of defeated enemies by the points each enemy gives you:
   4 * 3 = <<4 * 3 = 12>> 12

So, you would earn 12 points in the game.

#### 12"
wendy earned 5 points for each bag of cans she recycled . if she had 11 bags but did n't recycle 2 of them how many points would she have earned ?,"To find out how many points Wendy would have earned, we can follow these steps:

1. Wendy earns 5 points for each bag of cans she recycles.
2. Wendy had 11 bags, but she didn't recycle 2 of them.
3. We need to calculate the number of points she would have earned if she recycled all the bags.

Let's calculate it step by step:

Wendy had 11 bags, but she didn't recycle 2 of them, so she recycled 11 - 2 = 9 bags.

To find out how many points she earned, we can multiply the number of bags she recycled (9) by the number of points she earns for each bag (5):

9 * 5 = <<9 * 5 = 45>> 45

So, Wendy would have earned 45 points if she had recycled all 11 bags.

#### 45"
